UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD14,NEG_M14,RAPE14,FONDL14,INCES14,STATR14,ROBBE14,AGG_A14,BURGLA14,VEHIC14,ARSON14,MURD15,NEG_M15,RAPE15,FONDL15,INCES15,STATR15,ROBBE15,AGG_A15,BURGLA15,VEHIC15,ARSON15,MURD16,NEG_M16,RAPE16,FONDL16,INCES16,STATR16,ROBBE16,AGG_A16,BURGLA16,VEHIC16,ARSON16,FILTER14,FILTER15,FILTER16
367459002,NorthWest Arkansas Community College,Washington County Center,693 White Road,Springdale,AR,72762,4,"Public, 2-year",3428,4333,7761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367459003,NorthWest Arkansas Community College,Center for Non Profits,1200 W Walnut,Rogers,AR,72756,4,"Public, 2-year",3428,4333,7761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367459004,NorthWest Arkansas Community College,Farmington Center,275 Rheas Road,Farmington,AR,72730,4,"Public, 2-year",3428,4333,7761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367459005,NorthWest Arkansas Community College,The Jones Center,922 East Emma,Springdale,AR,72764,4,"Public, 2-year",3428,4333,7761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367875001,Brewster Technical College,BREWSTER TECHNICAL COLLEGE,2222 N TAMPA ST,TAMPA,FL,336022196,4,"Public, 2-year",88,169,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367884001,Hodges University,Naples Main Campus,2655 Northbrooke Drive,Naples,FL,341197932,2,"Private nonprofit, 4-year or above",665,971,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367884002,Hodges University,Ft Myers Campus,4501 Colonial Boulevard,Fort Myers,FL,33966,2,"Private nonprofit, 4-year or above",665,971,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367936001,Argosy University-Atlanta,Argosy University - Atlanta,990 HAMMOND DR STE 1100,ATLANTA,GA,30328,3,"Private for-profit, 4-year or above",347,1069,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367954001,University of St Augustine for Health Sciences,Florida campus,1 University Blvd,Saint Augustine,FL,32086,3,"Private for-profit, 4-year or above",879,1473,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367954002,University of St Augustine for Health Sciences,California,700 Windy Point Dr,San Marcos,CA,92069,3,"Private for-profit, 4-year or above",879,1473,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367954003,University of St Augustine for Health Sciences,Texas Campus,5401 LaCrosse Avenue,Austin,TX,78739,3,"Private for-profit, 4-year or above",879,1473,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367972001,Capital Area School of Practical Nursing,Main Campus,2201 TORONTO RD,SPRINGFIELD,IL,627128645,7,"Public, less-than 2-year",5,121,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
367981001,Hair Professionals Career College,Main Campus,10321 S ROBERTS RD,PALOS HILLS,IL,60465,9,"Private for-profit, less-than 2-year",2,71,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368036001,Alexandria School of Scientific Therapeutics,Main Campus,809 S HARRISON ST,ALEXANDRIA,IN,460012618,9,"Private for-profit, less-than 2-year",5,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368230001,Empire Beauty School-Bloomfield,"The Hair Design School, Bloomfield NJ",15 WARD STREET,BLOOMFIELD,NJ,07003,9,"Private for-profit, less-than 2-year",8,142,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368364001,Southwest Technology Center,Main Campus,711 W TAMARACK RD,ALTUS,OK,735211500,4,"Public, 2-year",187,188,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368407001,Western Area Career & Technology Center,Main Campus,688 WESTERN AVE,CANONSBURG,PA,15317,7,"Public, less-than 2-year",12,101,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368443001,Daymar Institute-Clarksville,Daymar College,2691 Trenton Rd,CLARKSVILLE,TN,37040,3,"Private for-profit, 4-year or above",226,628,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368452001,Nossi College of Art,Main Campus,590 Cheron Rd.,Madison,TN,37115,3,"Private for-profit, 4-year or above",102,161,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368540001,Seguin Beauty School-New Braunfels,Branch campus,214 W SAN ANTONIO,NEW BRAUNFELS,TX,78130,9,"Private for-profit, less-than 2-year",0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368629001,Pima Medical Institute-Seattle,Seattle Campus,9709 Third Ave NE Suite 400,SEATTLE,WA,98115,6,"Private for-profit, 2-year",98,509,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368647001,Mineral County Vocational Technical Center,Mineral County Vocational Technical Center,600 Harley O Staggers Dr.,Keyser,WV,26726,7,"Public, less-than 2-year",1,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368771001,Hypnosis Motivation Institute,Hypnosis Motivation Institute,18607 VENTURA BLVD STE 310,TARZANA,CA,91356,8,"Private nonprofit, less-than 2-year",20,43,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368780001,Los Angeles ORT College-Los Angeles Campus,Main Campus,6435 WILSHIRE BLVD,LOS ANGELES,CA,90048,5,"Private nonprofit, 2-year",100,224,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368832001,Thanh Le College School of Cosmetology,Main Campus,12875 CHAPMAN AVE,GARDEN GROVE,CA,92840,9,"Private for-profit, less-than 2-year",12,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368911001,Southeastern Technical College,Vidalia Campus,3001 E FIRST ST,VIDALIA,GA,30474,4,"Public, 2-year",432,1131,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
368911002,Southeastern Technical College,Swainsboro,346 Kite Rd,Swainsboro,GA,30401,4,"Public, 2-year",432,1131,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
368911003,Southeastern Technical College,Commercial Truck Driving Center - Vidalia,1400 Harris Industrial BLVD,Vidalia,GA,30474,4,"Public, 2-year",432,1131,1563,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
368911005,Southeastern Technical College,Health Science Annex West,100-A Brinson Road,Vidalia,GA,30474,4,"Public, 2-year",432,1131,1563,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
369002001,Massachusetts School of Law,Main Campus,500 FEDERAL ST WOODLAND PARK,ANDOVER,MA,01810,2,"Private nonprofit, 4-year or above",155,173,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369109001,Community Services Division-Alliance City,Main Campus,500 Glamorgan St.,ALLIANCE,OH,44601,7,"Public, less-than 2-year",11,62,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369400001,Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Universal Technical Institute-Motorcycle/Marine Mechanics Institute Division,9751 DELEGATES DR,ORLANDO,FL,32837,6,"Private for-profit, 2-year",2397,92,2489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
369419001,Erwin Technical College,Main Campus,2010 E HILLSBOROUGH AVE,TAMPA,FL,336108299,4,"Public, 2-year",416,508,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1
369446001,Rosel School of Cosmetology,Main Campus,2444 W DEVON,CHICAGO,IL,60659,9,"Private for-profit, less-than 2-year",2,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369455001,Worsham College of Mortuary Science,Main Campus,495 NORTHGATE PKY,WHEELING,IL,600902646,6,"Private for-profit, 2-year",38,54,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369516001,Bryan University,Springfield Campus,4247 Nature Center Way,SPRINGFIELD,MO,65804,3,"Private for-profit, 4-year or above",90,192,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369659001,Oregon College of Oriental Medicine,Main Campus,75 NW Couch Street,Portland,OR,97209,2,"Private nonprofit, 4-year or above",75,197,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369668001,Central Pennsylvania Institute of Science and Technology,Central Pennsylvania Institute of Science and Technology,540 N HARRISON RD,PLEASANT GAP,PA,16823,7,"Public, less-than 2-year",121,159,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369686001,Northwest Educational Center,Main Campus,2910 ANTOINE B-100,HOUSTON,TX,77092,9,"Private for-profit, less-than 2-year",27,219,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369695001,Sebring Career Schools-Houston,Main Campus,6672 HWY 06 S,HOUSTON,TX,77083,9,"Private for-profit, less-than 2-year",21,123,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369783001,PCI Health Training Center,Main Campus,8101 JOHN CARPENTER FWY,DALLAS,TX,752474720,9,"Private for-profit, less-than 2-year",27,387,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369783002,PCI Health Training Center,PCI Health Training Center-Richardson,1300 International Pkwy,Richardson,TX,75081,9,"Private for-profit, less-than 2-year",27,387,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369862001,Miami-Jacobs Career College-Columbus,"Miami-Jacobs Career College, Columbus OH",150 East Gay St,COLUMBUS,OH,43215,6,"Private for-profit, 2-year",76,305,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369905001,Bryant & Stratton College-Eastlake,Eastlake Campus,35350 Curtis Blvd.,Eastlake,OH,440952752,3,"Private for-profit, 4-year or above",37,217,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
369950001,Hamrick School,Main Campus,1156 MEDINA RD,MEDINA,OH,44256,9,"Private for-profit, less-than 2-year",137,18,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
371034001,Alabama State College of Barber Styling,Alabama state College of Barber Styling,753 Main Street,Gardendale,AL,350714615,9,"Private for-profit, less-than 2-year",9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
371052001,Fortis College-Mobile,Main Campus,7033 Airport Blvd.,MOBILE,AL,36608,6,"Private for-profit, 2-year",77,294,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
371690001,Downey Adult School,Main Campus,12340 Woodruff Ave,Downey,CA,90241,4,"Public, 2-year",144,720,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
371830001,CRU Institute,Main Campus,11889 Valley View St Suite C,Garden Grove,CA,928454321,9,"Private for-profit, less-than 2-year",43,29,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
371928001,Modern Technology School,Main Campus,"16560 Harbor Blvd., Units K-Q",Fountain Valley,CA,927089821,6,"Private for-profit, 2-year",51,62,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
371964001,National Career Education,National Career Education,6249 Sunrise Blvd.,Citrus Heights,CA,95610,9,"Private for-profit, less-than 2-year",128,190,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372000001,Thuy Princess Beauty College,Main Campus,252 E Second St,Pomona,CA,91766,9,"Private for-profit, less-than 2-year",7,39,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372028001,North-West College-Glendale,Main Campus,221 North Brand Blvd.,GLENDALE,CA,91205,9,"Private for-profit, less-than 2-year",18,143,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372073001,Fremont College,FREMONT COLLEGE,"18000 Studebaker Rd., STE 900A",CERRITOS,CA,90703,3,"Private for-profit, 4-year or above",95,182,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372082001,Pomona Unified School District Adult and Career Education,Pomona Adult and Career Education,1515 W MISSION BLVD,POMONA,CA,917661233,7,"Public, less-than 2-year",20,83,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372240001,Universal College of Beauty Inc-Los Angeles 2,Main Campus,3419 W 43RD PL,LOS ANGELES,CA,90008,9,"Private for-profit, less-than 2-year",1,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372329001,IBMC College,Main Campus,3842 South Mason Street,Fort COLLINS,CO,80525,6,"Private for-profit, 2-year",53,397,450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372329002,IBMC College,Cheyenne Campus,1854 Dell Range Blvd.,Cheyenne,WY,82009,6,"Private for-profit, 2-year",53,397,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372329003,IBMC College,Greeley Campus,2863 35th Avenue,Greeley,CO,80634,6,"Private for-profit, 2-year",53,397,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372329004,IBMC College,Longmont Campus,2315 N. Main Street,Longmont,CO,80501,6,"Private for-profit, 2-year",53,397,450,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372356001,Xenon International Academy-Denver,Xenon International Academy,2231 S PEORIA,AURORA,CO,80014,6,"Private for-profit, 2-year",1,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372462001,Academy of Cosmetology,Academy of Cosmetology,2088 N. COURTENAY PARKWAY,MERRITT ISLAND,FL,32953,9,"Private for-profit, less-than 2-year",8,111,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372462002,Academy of Cosmetology,Academy of Cosmetology- Melbourne,2909 W. New Haven Ave.,W.Melbourne,FL,32904,9,"Private for-profit, less-than 2-year",8,111,119,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
372718001,Sunstate Academy,Clearwater Campus,2525 Drew St,CLEARWATER,FL,337652702,9,"Private for-profit, less-than 2-year",45,218,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
372718002,Sunstate Academy,Jones technical institute,8813 Western Way,Jacksonville,FL,32256,9,"Private for-profit, less-than 2-year",45,218,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372921001,Fortis College-Smyrna,Fortis College,2140 South Cobb Drive,Smyrna,GA,300807630,6,"Private for-profit, 2-year",239,413,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372958001,Remington College-Honolulu Campus,Remington College (Honolulu Campus),1111 Bishop St Ste 400,Honolulu,HI,968132811,2,"Private nonprofit, 4-year or above",151,254,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
373058001,Vatterott College-Des Moines,Vatterott College-Des Moines,7000 Fleur Drive,DES MOINES,IA,50321,6,"Private for-profit, 2-year",31,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
373216001,Pivot Point Academy-Bloomingdale,Pivot Point Academy,"144 East Lake Street, Suite C",Bloomingdale,IL,601080000,9,"Private for-profit, less-than 2-year",5,57,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
373456001,Blalock's Professional Beauty College,Blalock's Professional Beauty College,8101 Kingston Road Suite 103,Shreveport,LA,711083246,9,"Private for-profit, less-than 2-year",1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
373526001,Diesel Driving Academy-Baton Rouge,Diesel Driving Academy-Baton Rouge,8067 Airline Highway,Baton Rouge,LA,708158109,9,"Private for-profit, less-than 2-year",194,28,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
373526003,Diesel Driving Academy-Baton Rouge,Diesel Driving Academy-Little Rock,11001 I-30,Little Rock,AR,722095840,9,"Private for-profit, less-than 2-year",194,28,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
373678001,New England Hair Academy,Main Campus,492-500 MAIN ST,MALDEN,MA,02148,9,"Private for-profit, less-than 2-year",75,85,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
373696001,Rob Roy Academy-Worcester,Main Campus,150 Pleasant Street,Worcester,MA,01609,9,"Private for-profit, less-than 2-year",75,73,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
373711001,Upper Cape Cod Regional Technical School,Upper Cape Cod Regional Technical School,220 SANDWICH RD,BOURNE,MA,02532,7,"Public, less-than 2-year",9,70,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
373784001,All-State Career-Baltimore,All-State Career,2200 BROENING HWY STE 160,BALTIMORE,MD,21224,9,"Private for-profit, less-than 2-year",362,196,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
374024001,Adler Graduate School,Main Campus,1550 East 78th Street,RICHFIELD,MN,55425,2,"Private nonprofit, 4-year or above",73,225,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
374316001,Academy of Hair Design-Jackson,Main Campus,1815 Terry Rd,Jackson,MS,39204,6,"Private for-profit, 2-year",43,38,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
374343001,KC's School of Hair Design,Main Campus,187 HWY 15 N,Pontotoc,MS,388630000,6,"Private for-profit, 2-year",1,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
374574001,Lincoln Technical Institute-Moorestown,Branch Campus / Moorestown,"308 W. Route 28, Suite 2",Moorestown,NJ,08057,9,"Private for-profit, less-than 2-year",68,445,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
374592001,Monmouth County Vocational School District,Main Campus,105 Neptune Blvd.,Neptune,NJ,07753,7,"Public, less-than 2-year",8,70,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
374875001,Brightwood College-Las Vegas,Brightwood College-Las Vegas,3535 West Sahara Avenue,Las Vegas,NV,89102,6,"Private for-profit, 2-year",92,331,423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
374927001,Beauty School of Middletown,Beauty School of Middletown,225 DOLSON AVE,MIDDLETOWN,NY,10940,9,"Private for-profit, less-than 2-year",0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
374972001,Bryant & Stratton College-Southtowns,"Bryant & Stratton College, Southtowns Campus","Sterling Park, 200 Redtail Road",Orchard Park,NY,14127,3,"Private for-profit, 4-year or above",113,356,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
374990001,Continental School of Beauty Culture-Olean,Main Campus,517 N Barry St,Olean,NY,14760,9,"Private for-profit, less-than 2-year",3,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375106001,National Tractor Trailer School Inc-Buffalo,Branch Campus,175 KATHERINE ST,BUFFALO,NY,142102007,9,"Private for-profit, less-than 2-year",94,8,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375230001,Yeshiva Gedolah Imrei Yosef D'spinka,Main Campus,1466 56TH ST,BROOKLYN,NY,11219,2,"Private nonprofit, 4-year or above",121,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375300001,Cleveland Institute of Dental-Medical Assistants-Mentor,Branch Campus,5733 HOPKINS RD,MENTOR,OH,440602035,9,"Private for-profit, less-than 2-year",7,85,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375319001,Cleveland Institute of Dental-Medical Assistants-Lyndhurst,Branch Campus,5564 MAYFIELD RD,LYNDHURST,OH,441242928,9,"Private for-profit, less-than 2-year",0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375373001,Knox County Career Center,Knox County Career Center,306 MARTINSBURG RD,MOUNT VERNON,OH,43050,7,"Public, less-than 2-year",53,152,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375407001,Madison Adult Career Center,Main Campus,600 ESLEY LN,MANSFIELD,OH,44905,4,"Public, 2-year",36,92,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
375416001,Remington College-Cleveland Campus,Remington College (Cleveland Campus),14445 Broadway Ave,Cleveland,OH,44125,5,"Private nonprofit, 2-year",135,429,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375540001,Toledo Academy of Beauty Culture-East,Main Campus,3341 NAVARRE AVE,OREGON,OH,436161444,6,"Private for-profit, 2-year",0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375568001,U S Grant Joint Vocational School,Main Campus,718 West Plane Street,BETHEL,OH,45106,7,"Public, less-than 2-year",10,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
